,title,image,year,release_year,rating,runtime,plot,genres,score,Action,Adventure,Anime,Children,Comedy,Cult,Documentaries,Dramas,Fantasy,Horror,International,Reality,Romantic,Sci-Fi,Thrillers,media type
1290,Reign,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUaVzDmOMl2RXyKIA73RUHO0w8fueM201OMAF2ZAwSbsvfTmtCSM7lfZbYa18dyeFdIFWRFpQjhOhW48wMwWWngj1z4.jpg?r=855,2017,2017,TV-14,4 Seasons,"This vivid historical drama series tells of the rise to power of Mary, Queen of Scots, amid a court full of sexual and political intrigue.",['Dramas'],8.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,tv
1291,Frequency,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABRW0t4PnV0GScgpFvZte55ltybkfgSDmw5jg5soMYkoRzQUcZ_dPTcjCArocFYpmFl0ExEc3uKuzRL7Kz_OjAuX00Xw.jpg?r=c96,2016,2016,TV-14,1 Season,"A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp.",['Dramas'],6.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,tv
1292,The Vampire Diaries,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABbsgFF_WhgXb2onpf7ty3dDuqG3oUd2KlyTbNb0BbhBWZ7MuZ4TlKTQ3lTPGSK7mXA7b4-Hq0KnFmi-5n6wRPi1dyKE.jpg?r=0af,2017,2017,TV-14,8 Seasons,"Trapped in adolescent bodies, feuding vampire brothers Stefan and Damon vie for the affection of captivating teenager Elena.","['Dramas', 'Sci-Fi', 'Fantasy']",7.5,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,tv
1293,A Boy Name Flora A,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABRBB4Zdvpo4jQP_X4vFI-nBVqylUWISRZcVuoAySb42i3ZeX7svfoipBH1PD_jKwqV6ejTb7zy2XGS8e5Q0h84_5uRg.jpg?r=a4e,2017,2017,TV-MA,1 Season,A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who won’t pass on.,"['International', 'Comedy', 'Dramas']",7.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,tv
1294,A House of Blocks,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABTwSF_Vf2igv_gJJvdmWctdxSuo678BPyECLw2k2foUbBfu1TlBqqyp3_Bf8MOF8CbjTTMmXGDnN9UoGcaOdVng_d00.jpg?r=d35,2017,2017,TV-MA,1 Season,"Yijuan and her mentally ill sister Kaiqi struggle to be happy in the face of misfortune, criminal intrigue, marital strife, an exorcism and a ghost.","['International', 'Dramas', 'Horror']",5.3,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,tv
1295,FINAL FANTASY XIV Dad of Light,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABVrcFZNXnX4sg01UiB_q8_7ztEku-47qLRxe86QcIUmnzYyu_Hwur2KiHThnznH2nHM9C2FFEBW7wWtH_VsY6fdEVFFcib0yJWaHdyzIIWWa7Ga3R9pQY6M_DjjG.jpg?r=460,2017,2017,TV-PG,1 Season,A father and son rekindle their bond through the online role-playing game Final Fantasy XIV in this live-action series based on a true story.,"['International', 'Dramas']",7.5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1296,Gurren Lagann,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABXlqI-Unggn9HGIdIDaxXhsl7kqi-pxMxE8XbU_bMocbxPxIJsxuQ_OnePHsyCFzHXNIvxenyjhr5NTD_iw4H7Vm7RA.jpg?r=01c,2007,2007,TV-14,1 Season,"When a young laborer escapes to the world aboveground, he discovers a violent land in which humans battle robots controlled by a power-hungry noble.","['Anime', 'International']",6.4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,tv
1297,High Risk,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABe0vsOroiRJd9SLsKa-XXteYT0UPoEU6oVFk5qA-JPsagu61-LTT_iTM6f3ZPFiT8E5qXXoWU8wIQz43hvqdW5cBGY0.jpg?r=a04,1988,1988,TV-G,1 Season,"From scientists to snake handlers, this series explores what motivates some people to put themselves in jeopardy to perform extraordinary feats.","['Documentaries', 'Reality']",6.4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,tv
1298,LEGO Elves: Secrets of Elvendale,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABXefvwLfNDKACEu40Vqt4lyPi_AnndcDJuNW2QNx_KsjzxKBePmZ-NhEFZm0yxC3A1thugDGu4cyCMCPX3UsWk1uEDooLY0wfaqWlnBWhj2bwoYZaZaLiRq40TNn.jpg?r=b2d,2017,2017,TV-Y7,1 Season,"Armed with a powerful amulet, a teenage guardian is tasked with protecting her little sister – and all of Elvendale. Based on the popular web series.",['Children'],6.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,tv
1299,Maniac,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABda_gdqlaxcYxqv_5jNfcOUGhSSNqk9j1jCqrxgiZeSbfFmafTyaKdxTBeVxvc5Tv3dFaJk5Vo67m9NMqucftKt2Zww.jpg?r=9c0,2015,2015,TV-MA,1 Season,"A nondescript man in a mental hospital has an exciting life of adventure and romance – in his head. He may be insane, or maybe he's just having fun.","['International', 'Comedy', 'Dramas']",6.8,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,tv
1300,Narcos,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABX5jysdBGFj2vbStetoIK73RRwx3SiPI9ze0HoATtQwlbx9Z5he-37Xb14pD3gqhT-zPfzSFPrQFI_hGxgmCYOu6EZIXdjDrPY0pcIljOG5YhakTV7gkSp4tXYf7.jpg?r=973,2017,2017,TV-MA,3 Seasons,The true story of Colombia's infamously violent and powerful drug cartels fuels this gritty gangster drama series.,"['Action', 'Adventure', 'Dramas']",8.4,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,tv
1301,Robocar Poli,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABfsiF5h3pg_C9vKKIfLo5xD9x_DZSaODjtvL1Rj_UNwAdwt2ayKwXgi6RWLjhrffaMpIj7WDh_WIv32x9q3JXl6hXAo.jpg?r=623,2015,2015,TV-Y,4 Seasons,"When disaster strikes in Brooms Town, police car Robocar Poli, fire truck Robotruck Roy and their friends on the rescue team race to save the day.","['Children', 'International']",6.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,tv
1302,Tip the Mouse,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABc43jJFFhId07jpx21n1iNaCIzgtDr3Th1u_zIYhx4J9RilW2Sm54A8gPc4fB_KeB_hrvQto73LHWVRgF4-3OKfmlLE.jpg?r=a07,2014,2014,TV-Y,1 Season,"In his tiny meadow village, curious little mouse Tip enjoys fun and adventure while learning about the world with his furry friends and family.",['Children'],8.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,tv
1303,Toast of London,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUuWYgne53EVcCjJY__rBUapWwq2XYxaw30mU8cZKyru2gDMx45MFNQ9Jz9bUPaOqwuhKejQDucgnkLoKxKCjW_A_To.jpg?r=aff,2015,2015,TV-MA,3 Seasons,"After a divorce and fatal career move, a classically trained British stage actor navigates single life with his odd roommate and takes on horrid jobs.","['Cult', 'Comedy']",7.8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,tv
1304,Gomorrah,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABTvu-VwMsc4OPsijjmBZOHMp7Tz-sYNXWsiGj94_KafUv7E4zSk-E1zVeYRfs95pcv4vK3eucbe-HDyF2I2DOvo5psE.jpg?r=512,2016,2016,TV-MA,2 Seasons,"Mafia activity in Naples is at the center of this series, which focuses on internal struggles that follow after the head of a family is imprisoned.","['International', 'Dramas']",8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1305,Dinotrux,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQ4YLpqA7sSlQOa-syNPBUuRP0I3eJrjHvSmBO-ofHFhw1UT4Tn3DooNh14qX2B0D0rwDINrx_HcM9g64pjPP1aAn257c37-933Sb96bopxhW4uMHCgIQB7lyPhP.jpg?r=dda,2017,2017,TV-Y7-FV,5 Seasons,"Half dinosaur, half construction truck, full-on fun! Watch giant Ty Rux, his little buddy Revvit and the crew come face-to-face with evil D-Structs.",['Children'],7.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,tv
1306,Marvel's The Defenders,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABTqgGcDak91ilKq_uT0Mk_61jOt8kBUf3WLl0ytPnY1NpYPdA34b-Tm2xbfGkI5fy14XjUB9nLaFED_2-0iLiWygAQos9aL0kTflLIh_ay020U5Y5qjwxRBfUNJr.jpg?r=dc1,2017,2017,TV-MA,1 Season,"Daredevil, Jessica Jones, Luke Cage and Iron Fist join forces to take on common enemies as a sinister conspiracy threatens New York City.","['Action', 'Adventure', 'Dramas']",6.5,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,tv
1307,Jericho,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQ53OSp1arj685fEGJLJQmc6tnOSUBhtJ9O6jRiyx-98ab7HPE7TZ-HjfpoNjJOdVNgN7Injs6yVCfeVsq1gbLh0vy4.jpg?r=945,2008,2008,TV-14,2 Seasons,"Jake returns to his Kansas town to collect an inheritance, but a nuclear blast cuts off the outside world and makes him a reluctant leader amid chaos.","['Cult', 'Action', 'Adventure', 'Dramas']",4.9,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,tv
1308,20 Minutes,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABbW-9x0R6cvspxBjDYSgr_fwguOx1BR5hbBIpIdAzQvLK66tTXfdhXc6QZ6NMZ2zLwxeZoBsaDpbVRqrnfQEkC2Tnlk.jpg?r=065,2013,2013,TV-MA,1 Season,"When his wife is convicted of murder, a horrified family man races to prove her innocence while a dogged investigator sets out to uncover the truth.","['International', 'Dramas']",6.6,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1309,Million Yen Women,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYrRN28cDm_RnFLKkxmqQsNaTMTuvT3Q3BzuT4ZaKiwwycnYD7NTuw_wLSQOj3Zxs2TFUV7nwzVBMg9DBVODj6d6SDItepKZ_I-tlRfQNa2OVLejlXkBvv0cdJVh.jpg?r=967,2017,2017,TV-MA,1 Season,"Five beautiful but mysterious women move in with unsuccessful novelist Shin, who manages their odd household in exchange for a tidy monthly sum.","['International', 'Dramas']",7.9,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1310,Abnormal Summit,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABa3s_whuQUHuypNd_SZoctF63KA9CW1-WOei2zEYaHLpoO-uizDFj6BprH64qqqbiwmbk0wYUHqNw0fg_0j87snXcQM.jpg?r=cb7,2017,2017,TV-PG,2 Seasons,"Led by a trio of Korean celebs, a multinational panel of men engage in – usually – lighthearted debates on issues that surround Korea and beyond.","['International', 'International', 'Comedy']",5.2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,tv
1311,Dino Hunt,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABe18qyrNEq_scE_ije8-Isx0cavauxaD-vO6wRsFQR9CECOoYIFqbaPz57tCyXV65UBYA8QXir7QUfcvlRhw7wZl9Nc.jpg?r=695,2016,2016,TV-G,1 Season,"Top scientists and paleontologists examine dinosaur fossils located throughout Canada, while searching for elusive new species.","['Documentaries', 'Reality']",7.9,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,tv
1312,Paranormal Survivor,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUUxyhdsQWbyER1gyFiImkrVkYOAz_g0XOi5KkxiKpIOpASgtOExWb3PSD87fipF1zJbqeWukTmE81Uq4aqFs64PUgQ.jpg?r=875,2016,2016,TV-14,2 Seasons,"In interviews and reenactments, ordinary people relive their terrifying encounters with unwelcome guests from beyond the world of the living.",['Documentaries'],4.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
1313,Wet Hot American Summer: Ten Years Later,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABeXldJ7yMP1AQ_hpOn7-7zwIRrkoOZhtD4S1TD7_D-B5KDFdUUCPQyV14Coo692lhCBkbjNtim7C4r68nkj9v_TOj5TxYresfTXdh7uIM9HJovX8YE1n23RkZ-yM.jpg?r=45c,2017,2017,TV-MA,1 Season,"A decade after their wild summer as junior counselors, the gang reunites for a weekend of bonding, hanky-panky and hair-raising adventures.",['Comedy'],7.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,tv
1314,Skins,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABZ9AvaD2k42m3_8P7FgzAVAc9lMaRadN00RNJzGeTjZyQ9BcuE1TeVifuevV1Rljs8t9RM5swzgXQiVfJFWMWPrjZjg.jpg?r=3fa,2013,2013,TV-MA,7 Seasons,This incisive series centers on the tense lives of a group of teenagers as the friends and wannabe lovers weather their final two years of school.,"['International', 'Dramas']",8.1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1315,Bountiful Blessings,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABXtEFcN50JI4rPOFeyAPaUIMes0Wtd-Cx3SO_RWqZkdK76efk-5GKsrOJmAKnn7iT80ok7LlILhkfq7f4UabCSI2omY.jpg?r=1d9,2011,2011,TV-14,1 Season,"A former mortal who is now the Kitchen God cooks up celestial turmoil when he impregnates and opens a restaurant with his beloved, reincarnated wife.","['International', 'Dramas', 'Sci-Fi', 'Fantasy']",6.7,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,tv
1316,Close Your Eyes Before It’s Dark,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABXpys8H1rDZuAgxTetI71d9ueXQbnNEmMqEFGJwwQJ95jREnxB_brhFUSKhKUOP-I7nIGeEt2qUXM7IFPgkpsGqGuaM.jpg?r=afc,2016,2016,TV-14,1 Season,"While vacationing at a mountain cabin, a group of longtime friends uncovers an old scandal that could have deadly consequences.","['International', 'Dramas']",6.8,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1317,Everyday Miracles,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABTLOvjyd-GDpuZ7RZVjyc1JC18tGJMq3RZ70z5RDfzLr9z190EJ7qm7LQJmPul6h0NZQoUoMR_D87C7eMPLlRlvgwuc.jpg?r=7f6,2014,2014,TV-PG,1 Season,Materials scientist Mark Miodownik takes us into the world of everyday objects that make our lives more comfortable than those of our ancestors.,"['Documentaries', 'International']",7.3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,tv
1318,Fartsa,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABfNFS7JCypsxWWJ7c0ad4k-15U_SsyetPBa_z3U512GjaNqYbQ2rWVW4gNFkiPScQc23vQxAXl6YYmFgVlI-9Qkl44s.jpg?r=29e,2015,2015,TV-MA,1 Season,"As four Russian friends grow up in the early '60s, life, love and the curse of success threaten to derail their dreams.","['International', 'Dramas']",7.2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1319,Genius of the Ancient World,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABdWWwBtodjEAmQsNrx0XkhJcs9zDnh2iUwh_zE0gnBsuQFYj8TO8eFaJIP6UP73Byg4N5alY8GSAHb5YxmaaKgIeHDs.jpg?r=9dc,2015,2015,TV-PG,1 Season,"Historian Bettany Hughes travels to India, Greece and China to explore the lives and times of Buddha, Socrates and Confucius.","['Documentaries', 'International']",4.3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,tv
1320,Genius of the Modern World,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABWw93hkNTOaAnnYVaJsVzPvurGqmF6_kSEIP8sFNU-Ku-Fy4c39EK9qBNcGLQSnlmtZc_N3Ps9e66gUbWRAdx1Zi6Q8.jpg?r=ece,2016,2016,TV-14,1 Season,"Historian Bettany Hughes explores the intellectual landscapes that helped shape the work of Karl Marx, Friedrich Nietzsche and Sigmund Freud.","['Documentaries', 'International']",8.1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,tv
1321,"Have You Ever Fallen in Love, Miss Jiang?",https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABaIwmkrZ27qh_QfoHxZwAcYmjcFlpKqtkhCDNYABDXthc7VWw_1hrKTkmpH61zcq2hUkCdhWRkZ3o4vE2TelOg_fChk.jpg?r=21d,2016,2016,TV-MA,1 Season,A new teacher finds herself in an unenviable situation after witnessing a troubling interaction between an administrator and a student.,"['International', 'Dramas']",7.9,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1322,Hinterland,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYHcoiumLvNutFkIhuKP3hlM9OCuXxkZ5_lf8QB0ibJlIC-H4gZCQOl9-QnL6J8fVsjxx_gSz90zoRw8NvKEGbs3Jog.jpg?r=89b,2016,2016,TV-14,3 Seasons,"Forsaking London for the rustic landscapes of Wales, a police detective with a troubled soul finds himself in a place with secrets as dark as his own.",['International'],7.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,tv
1323,Hogie the Globehopper,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQhXnSgVlrQTC2vjBz6OcN3Ix_gK7BrEKDMbjIL6-N3Oyfc21zWshkXUJp3nDeRtQQ6AR7bBPdXXUsosY1UkFRVD1yY.jpg?r=62c,2016,2016,TV-Y,1 Season,"Hogie and his friends travel the world, exploring far-flung locales like Buenos Aires, Cairo, Hawaii and the Galapagos Islands.",['Children'],6.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,tv
1324,Land Girls,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABRDVWgH9207meHsO8Ar_p0yKStEOCwxTwdbK6kfWHDOnui2VHu0hXmkhUaO1q3TFerXhXvYc2YXVedLutPvh9k3S3-g.jpg?r=b12,2011,2011,TV-PG,3 Seasons,"Follow the lives, loves, highs and lows of four members of the Women's Land Army who are working at the Hoxley Estate during WWII.","['International', 'Dramas']",8.7,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
1325,Life Plan A and B,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABfCUne1XFtfaYCXyIMDAOHM-CWkMv2wgJ81mBNkuEDfmDzitHZUWUquiwe_bK6L2Tb2EuCdNwzzFQZQcprA6KE27VkU.jpg?r=183,2016,2016,TV-PG,1 Season,Two parallel life paths begin for a man and woman in love after she is offered a lucrative promotion far away and must choose between love and career.,"['International', 'Romantic', 'Dramas']",6.6,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,tv
1326,Locust,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABSkSm602xV6SseKswGNjJHDLkUjHkEXTC2U8DuKN626-Z6FI-fGjtUsDCoXSPiDSKeriCdAOdzqaxVd0bDYLa_x9LBE.jpg?r=024,2014,2014,TV-MA,1 Season,"A torrid affair between a passionate lowborn poet and a wealthy Moscow heiress is engulfed by class difference, criminality and, eventually, murder.","['International', 'Romantic']",8.2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,tv
1327,Love Storm,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABU7TjkGANjT-ciTtLcUZ1nijJPJ6nhcnj-u7Nl7V3Xy7bt6Jq4eh-2c4kdRnD_FGm3ITg7jBqfHF9wmpNLXAUvN9GHE.jpg?r=f84,2016,2016,TV-PG,1 Season,Three grown siblings must rethink their idea of family when they learn their parents are getting divorced and have their eyes on new partners.,"['International', 'Romantic', 'Comedy']",7.4,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,tv
1328,Nurses Who Kill,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUcWBydNwMFHXXqByavbuOInRxDNwLe7DICbNhWH6xSSELILYby5xsXAB5FoBuILIQ0P5FdYmaiot2gyGB1G9M31Wgo.jpg?r=b4e,2016,2016,TV-14,1 Season,"Top medical, criminal and psychological experts analyze the motives and methods of nurses who use their positions to kill rather than heal.",['Documentaries'],6.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
1329,Surviving Escobar - Alias JJ,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABdqAGcaMVy50iv6Y943CtvEN6n_81Xj45FcqG1Iqj2cK1VDk7vUoNtrCwbcqiqf7oM8mW_oLq5v6i2y2EtQ9M1RGn1M462EGGUI4cTO8Vep6Fo_aZKt2UwWxB4zc.jpg?r=fa3,2017,2017,TV-MA,1 Season,"As the Medellín Cartel crumbles, Pablo Escobar's No. 1 hit man struggles to stay alive and gain respect in the prison hierarchy.","['International', 'International']",7.3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,tv
1330,The IT Crowd,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABfyHmEhxLiba5bNVrX4uBI-wz_yz0tOQpPf7XXfOZShQ0MYid3NH6DAhca1gOKUKG-16ocjUxXe8bt_sWRTPhFoOmyc.jpg?r=047,2013,2013,TV-MA,5 Seasons,"Aided by a tech-illiterate manager, a pair of basement-dwelling dweebs makes the most of life in IT at a corporation run by a cloddish new owner.","['Cult', 'International']",8.2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,tv
1331,Vexed,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABbPc-XzTtjSsNGiGU199YQUr6SbanTW52K0DQsho3YLgb5q9yufsw_EReTFK1eMOnHqQF4ar-BnnoyMNka9lIvK-Kv8.jpg?r=cce,2012,2012,TV-MA,2 Seasons,Charming slacker DI Jack Armstrong and driven professional DI Kate Bishop try to solve crimes together without driving each other crazy.,['International'],7.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,tv
1332,Winter Sun,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABfdH15CRcG8cz1VZBG0Zh6vu7lSSJhIC2_cPwlA5XlwYqywf-hS1sBm4BCnXnMuLRP_Ltxj58THwOY20rXtd4dbL89Y.jpg?r=1f6,2014,2014,TV-14,1 Season,"Years after ruthless businessmen kill his father and order the death of his twin brother, a modest fisherman adopts a new persona to exact revenge.","['International', 'Dramas', 'Thrillers']",6.9,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,tv
